Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,t
0.27747114465561307,0.2853003749598182,0.19869871960242902,0.19402492059297494,0.20297137213084993,0.3728840077522504,0.2874291919170533,0.2474003747244109,0.21714666630302215,-9.1991991991992
0.2448680394338738,0.3417129370773808,0.3143833298721215,0.2788974036982186,0.19656401768969234,0.2798374574848834,0.23857977511168071,0.30052986564812745,0.24934299574983676,-9.17917917917918
0.253936791665351,0.21180303616049923,0.26628123800105286,0.18807361850991144,0.2275327167060226,0.2688564236022226,0.27802740825547456,0.3055341275624799,0.229205948278155,-9.15915915915916
0.3778244483866646,0.3936738141700955,0.19884473610810183,0.2568856402153741,0.24217474286823215,0.35755152204342533,0.21388946605038672,0.30403406071124994,0.27792906028890974,-9.13913913913914
0.297514272785532,0.38227064811119593,0.25794147258301825,0.25259058002891477,0.23965560628455318,0.3052063903260529,0.16788653242456064,0.2942465005350945,0.2390896056077767,-9.11911911911912
0.2647650017760719,0.2937437797141418,0.2599851347406248,0.3008710416975995,0.2924140541894249,0.24475346711884027,0.16478945871673512,0.3312121572290456,0.2133680778675684,-9.0990990990991
0.3076739777803046,0.34260810506141226,0.24723415827931383,0.24713193210209994,0.28629645340368315,0.3756215600242081,0.2756139036709899,0.3902845716396586,0.35689708856030933,-9.07907907907908
0.40453089258483566,0.31582952789009777,0.2938038961494418,0.3237701921630878,0.2554412565824351,0.27321238802736847,0.3702274959374612,0.3568776911973117,0.2549093665763058,-9.05905905905906
0.30679671870649505,0.2732448691674696,0.18117595232408057,0.25510343407008884,0.21517305904107342,0.2892845514403799,0.2725889601439908,0.15109765301057188,0.2317586561931324,-9.03903903903904
0.33280464656479314,0.32024286453563366,0.2813564674576168,0.3079228530975451,0.22811487467955427,0.2668378202900987,0.2340438676455623,0.36597603640330645,0.30608938051012213,-9.01901901901902
0.3179983775259725,0.3669210183915106,0.3464491032430028,0.3064719025774809,0.3048608633397576,0.33749773349599943,0.3569204121809606,0.2165547639072689,0.20535429723605336,-8.998998998999
0.2863171327697187,0.29878786175442196,0.33936958676259943,0.17603775866605886,0.24619343215243195,0.37418301637497775,0.274124324962437,0.22202884359639574,0.24166572915364348,-8.97897897897898
0.2476427838296611,0.2998980851126132,0.35297813834801506,0.2707979949678889,0.17043113797726805,0.30256278168956197,0.26817000052753137,0.31821170890458284,0.2325792819717143,-8.95895895895896
0.2880450046825551,0.3157014651942949,0.3542817431896408,0.27146047028558407,0.20223498011627727,0.3418998436366887,0.27647063511714753,0.24501612312225296,0.16970496245261524,-8.93893893893894
0.29572048128948625,0.3417528719978482,0.3733424191783494,0.23138012364197014,0.2084906322121416,0.29916220329605503,0.25787594061606534,0.3909184232138099,0.1362849576123324,-8.91891891891892
0.3360643813038773,0.3845650457941554,0.24361825714524654,0.2798556843742186,0.2955445611790384,0.4401329365340043,0.24958901225150587,0.34863637962533645,0.2667554822114502,-8.8988988988989
0.3491709056973171,0.28940063228041835,0.3423134749769483,0.19859694555540575,0.23306463667787192,0.39893033574095016,0.1938031692379969,0.2737035476842631,0.23731877860359063,-8.87887887887888
0.3541914721034831,0.34696904270827167,0.20739196121169678,0.2995975560974182,0.35184280763980613,0.29443270626980533,0.29104718173354005,0.23252869190353698,0.2374574053062295,-8.85885885885886
0.32226224084473154,0.3327015374309976,0.27063868900215526,0.2976237442205294,0.2720149490105275,0.35096925158762815,0.26157370959620696,0.3315706883031053,0.3093566694188308,-8.83883883883884
0.352524175787714,0.22924936080379776,0.20534358502438455,0.28744132163318126,0.24570855975617478,0.3718276816337558,0.3262510212275611,0.37656980126620576,0.22622324586803222,-8.81881881881882
0.2707751627125017,0.3014420981904946,0.35370250499514455,0.39647619474641926,0.21791096472639726,0.3463786532791735,0.24838374387612472,0.3203585085026739,0.35608332874137316,-8.7987987987988
0.3713161619055909,0.31596917175788386,0.36815971473654807,0.29044185088292274,0.2884828205433725,0.2873342268169963,0.17168386775358568,0.4095683954671485,0.1867123650991105,-8.77877877877878
0.33445282528429,0.320740684814504,0.29173566992597433,0.27633181120251527,0.2279718780656732,0.31725730961884624,0.26215541020482913,0.3425502337931663,0.13204419691722258,-8.75875875875876
0.2939973626250154,0.339115038585295,0.39043432557094526,0.23644069630328168,0.19889693262478225,0.36181182660520195,0.35220847675366773,0.355874876740244,0.26050084475291113,-8.73873873873874
0.3333919368501461,0.22086273962263014,0.268029723628183,0.28797501694886396,0.2685737663253027,0.3477395021492269,0.2481244809128782,0.3007171748467634,0.2917438444596683,-8.71871871871872
0.30522613979761815,0.32523036414155015,0.3093356383374193,0.22506781230515038,0.24084374219946625,0.2827329176701232,0.22284148993381603,0.3349582901224366,0.3548962792024173,-8.6986986986987
0.36560591788761654,0.28905353218443786,0.3094718032736665,0.3367673062929324,0.29967858572175965,0.3479401939199982,0.20767445993831846,0.3047554164921573,0.2472434807253454,-8.67867867867868
0.3850224263157984,0.25097249669355204,0.24862189141835955,0.24080128575755655,0.23655302047273352,0.27486851033424964,0.21486035247710245,0.22179922867072488,0.2531330741825557,-8.65865865865866
0.4183113136622323,0.3491602273718861,0.32372994352007556,0.28110794709574627,0.09724924591993345,0.21898569767575005,0.2523524640317487,0.439712962378199,0.26345192775923376,-8.63863863863864
0.23920892211667866,0.3597105802301406,0.3987827315316075,0.372689816619304,0.27970316001557194,0.33429621647057317,0.20836424175435786,0.30874577984140306,0.39279542797039113,-8.618618618618619
0.23683589836239616,0.29029193778006857,0.25059511452396865,0.3314028935783999,0.14635564535199963,0.37317097557107193,0.34225315194993744,0.3218789188280313,0.18150593702997808,-8.598598598598599
0.28383920522300965,0.365098174984694,0.3468294902828699,0.2853474332102821,0.31720140655627116,0.3477266919073645,0.2532603441027459,0.3826388997945931,0.28895642889509743,-8.578578578578579
0.31710470644453626,0.3039398914196849,0.2941775799976778,0.34225078473622617,0.3313721908168352,0.39912304681864086,0.2728648790830639,0.3216374588990112,0.2708727378570943,-8.558558558558559
0.3529774521972433,0.3264063191345339,0.3904504409266165,0.27059299778037893,0.21901853776167846,0.41321414786842725,0.3394105897143027,0.32699783004846594,0.2240755251043942,-8.538538538538539
0.32504901758790616,0.2682431854118179,0.3262567572263495,0.31318089460206977,0.18223327563554337,0.3435131254892392,0.34276280378285406,0.33777564492253553,0.25301792209399787,-8.518518518518519
0.2082938453086589,0.40254112145543797,0.3360147957135098,0.2745103311068511,0.1707513057819332,0.2938063656523071,0.25709686528516373,0.2588954956138756,0.27778677874702407,-8.498498498498499
0.2942749124974364,0.1905255028454751,0.33454334677913833,0.22846513320372397,0.28441894510693366,0.32379258461321037,0.2845134314394624,0.39287765727488155,0.2297333441269509,-8.478478478478479
0.3512157513617806,0.3191572506226801,0.3150714241882073,0.2954825127059335,0.23091221126588213,0.25393435408788045,0.30489795598646907,0.33489868196587613,0.27273447247022053,-8.458458458458459
0.3216104078246804,0.35877451384460546,0.2331175655449247,0.3209901011203975,0.21138877530084166,0.3248655069472077,0.25879250557515476,0.2866158902414333,0.30620479702196146,-8.438438438438439
0.3485575833060959,0.22269655952015865,0.37284023929823196,0.2573038575908244,0.2294871401436689,0.32248399917893744,0.17988598917875187,0.3640241962697268,0.3108374445916491,-8.418418418418419
0.2997605269802226,0.31531633341091636,0.235143553103637,0.2201727668448421,0.3465037694061137,0.3362607752879674,0.30194182683207904,0.33575745518203925,0.25049238840178845,-8.398398398398399
0.30133324235285874,0.32142307506750534,0.31609937504015084,0.24911326925356425,0.25991821306923324,0.3826714907042743,0.3144183685765678,0.2708179863437681,0.26040555517885267,-8.378378378378379
0.32127335508324295,0.36709329834147253,0.3354492095420305,0.15710844874607055,0.28043273395093893,0.222190880233053,0.29105002378491207,0.3265965451557631,0.2766266351333,-8.358358358358359
0.3331074337286788,0.3889283599339124,0.26350930735364875,0.24637259370530273,0.282651331839904,0.3667466171678071,0.22475722606878756,0.31969146597602194,0.31792228249945476,-8.338338338338339
0.3232701904264528,0.30707345348901205,0.3134084347457877,0.22374262681651969,0.29547736199499886,0.3028941764100974,0.26188344634089855,0.3371612361112466,0.28441150518720404,-8.318318318318319
0.3201519925667178,0.2588884894853467,0.36539574421192444,0.37947374051755034,0.29847023312620147,0.37043200224577877,0.24299267686937087,0.33999639998269826,0.3375391135589596,-8.298298298298299
0.28161586631849644,0.39742361436509865,0.30674382674988365,0.25105714270389523,0.21082675919863636,0.3404009722068939,0.2584930263027392,0.35789465882669225,0.3031813922310125,-8.278278278278279
0.33508055449714647,0.3910095093697099,0.2645695639089505,0.20320783956305943,0.2366440759754056,0.28099997506334695,0.3393762323536169,0.2632165615193558,0.1999176326205956,-8.258258258258259
0.32345750730261136,0.30817903888116494,0.16437962578390097,0.3250604596112874,0.21052952923874235,0.3776491874374641,0.35217503295888,0.32449037212000675,0.3314244910470743,-8.238238238238239
0.37511996413580473,0.3501030559803908,0.2628538132320757,0.2740371693093633,0.21428870824044255,0.29823648906508016,0.31044628594687484,0.27962763770245,0.24890127118659056,-8.218218218218219
0.37999060179092137,0.35305088203797563,0.2832908404920498,0.28662678504190753,0.3083211955830669,0.3627612996400975,0.3058115713209455,0.35191097140974614,0.3098033357302872,-8.198198198198199
0.3308252577079047,0.363794071441625,0.28854663806478076,0.2951516739070583,0.2276807603894695,0.30854293695734913,0.3137284938476843,0.26203897370091056,0.284074956622002,-8.178178178178179
0.30445368582963894,0.34734119481564507,0.2680181939432811,0.2978355346694679,0.2504614661904747,0.31591290221438095,0.28093543154000544,0.22074427923847306,0.33236351472875114,-8.158158158158159
0.29306344959556485,0.40924764458713936,0.3366648012944333,0.2704296510545543,0.22155975378347215,0.34719577797070933,0.27954640443010526,0.31025123703774726,0.29023675952378136,-8.138138138138139
0.34809182625366564,0.2539319958670263,0.290981757146322,0.33880396532459844,0.2284480709137915,0.4387235488651231,0.2515644567178392,0.46122633973067817,0.29692447486822937,-8.118118118118119
0.33283969774620603,0.39492675453410886,0.31630004725524463,0.31928700436589263,0.2995856924212492,0.38024967581577984,0.284508929362457,0.3935316285053738,0.20919599846064907,-8.098098098098099
0.3139771668441105,0.36410631166920915,0.357923500234437,0.27053085153743384,0.24009945196322136,0.34676010789387135,0.40249680749016026,0.3424469942711834,0.3624758287220833,-8.078078078078079
0.3356913166580102,0.3365675729148485,0.283539685003801,0.2890901702469555,0.240606565396424,0.43322294061167543,0.3352930478151719,0.4648787338804268,0.29767315900562474,-8.058058058058059
0.3050001865183516,0.40858966617630044,0.313789994610278,0.2529337256568347,0.291879212678817,0.3540999743377742,0.27722398508059776,0.33333732889430445,0.27913248908786237,-8.038038038038039
0.37354014598102125,0.23537124726320702,0.4393460810007537,0.3168337049599086,0.294864011567749,0.34033290816451434,0.273371819206917,0.33638274720952577,0.36576429489512385,-8.018018018018019
0.3190721814750521,0.41341754678718523,0.3779429654653752,0.34249289219082124,0.312250841495171,0.3095910520790164,0.25653371767124744,0.3911766228830649,0.3323988349446898,-7.997997997997998
0.40559775622744443,0.3775891359031438,0.2724956090115773,0.3410619594498656,0.28411169452593477,0.3692950317004695,0.3214204960102309,0.36679617637954776,0.3192650189261874,-7.977977977977978
0.3676461097741637,0.3047277265365693,0.33628455039584226,0.34236048607491076,0.19098558557625855,0.36987095014009297,0.3253784198959355,0.3509142920523698,0.3343728562969188,-7.957957957957958
0.38040645646113314,0.38629502056790876,0.37175187583450686,0.3085510274771588,0.31344345504424176,0.33318398825636564,0.23690105498541536,0.3343400172377744,0.3167215508430288,-7.937937937937938
0.2993959856153685,0.3528501184981492,0.40861519974557536,0.3972372171677052,0.3102591395529206,0.2750098445572857,0.3367879453006881,0.35792450292044675,0.2635223354279894,-7.917917917917918
0.3661837378749415,0.5008922221610304,0.35796400557655517,0.3115074592742899,0.3398225976157261,0.3672888246645578,0.28757061023226616,0.4174000422277242,0.2569604878055043,-7.897897897897898
0.3984751586815509,0.4671268348057733,0.3277182985294793,0.3271026171252682,0.25032500619831044,0.3837628896503613,0.39111300149536143,0.3030205451956154,0.3703575149720506,-7.877877877877878
0.317655142428241,0.401287528675188,0.32161390995446837,0.3126831074484655,0.4225816551418746,0.3621592646289309,0.33151197924002984,0.33895872272106997,0.38099247088680777,-7.857857857857858
0.35608237833580825,0.34734347410044997,0.394446472505682,0.3376084190950821,0.23897509881131285,0.338296814591565,0.41360941365518356,0.44351687746231416,0.3593140791087115,-7.837837837837838
0.3752373781023315,0.35834878357450783,0.3820597390893661,0.32573236880723666,0.34115541471764077,0.3365346071704649,0.30902991865954554,0.5072293632479892,0.3519661995092096,-7.817817817817818
0.309324012367028,0.3756402594960715,0.34494755175995584,0.44374077156878045,0.3114787404999677,0.37032692228853836,0.32191029258950943,0.29300732169233656,0.3894293113487852,-7.797797797797798
0.3982703642536696,0.36841353187546,0.36585888095026675,0.3679566572157844,0.28935686329148247,0.46722861159748863,0.3558324198012328,0.40981932361320794,0.40315497245932086,-7.777777777777778
0.4295113848074452,0.3560039115604634,0.3591935212921835,0.2672070348968685,0.35921107140151287,0.41140706511504854,0.39833037492260326,0.4758732491638793,0.37124016576656205,-7.757757757757758
0.3490758535332037,0.3764158993371254,0.4210846031072726,0.33450925852486924,0.3091812454297065,0.3269899448546605,0.3786753825423559,0.38796956366649793,0.4049184702009905,-7.737737737737738
0.4145832346768472,0.39715982366689984,0.35535797149844583,0.29039648614344316,0.21147594561193417,0.44579033221982245,0.29370934609344657,0.37522084788484467,0.40413832023130647,-7.717717717717718
0.33660043398132045,0.3902832723923577,0.4193353979271204,0.41036148124319505,0.2750517829731707,0.3963891763241443,0.3696892471601134,0.47137826287272633,0.33861101841358643,-7.697697697697698
0.40559103064515334,0.3865091711474311,0.4429018232531883,0.4404073946386866,0.3616098106032588,0.5410468416921961,0.3669676505716666,0.38690712148852446,0.41113891989577267,-7.677677677677678
0.33219882733279293,0.38045571137756173,0.4300999809938708,0.3545872265089529,0.45608682657025845,0.4138906260094899,0.34986362292634077,0.383907844314646,0.32489960908992677,-7.657657657657658
0.4746680703144812,0.5600319592324761,0.36968526198960605,0.4134257432199231,0.27573532574438486,0.4321856309303822,0.3445215277942628,0.3970745729868055,0.2685917114237597,-7.637637637637638
0.44479747858849406,0.3646066518374531,0.484402144143262,0.37799655045527514,0.3547062867207553,0.450630192465888,0.47006092119526777,0.36190716362453257,0.42125656917047083,-7.617617617617618
0.4290195904440557,0.393092564247536,0.38913987389128435,0.4148052734358538,0.43398821632926055,0.46116372734155364,0.3690607217059494,0.3175446515295155,0.3730685731153396,-7.597597597597598
0.3975300276098901,0.4718207561531229,0.450409931910849,0.487059960736147,0.39783272544092796,0.45545041738503667,0.35232158424814,0.5010438026728052,0.4962105097160059,-7.5775775775775776
0.5061499993089669,0.4401960618329963,0.3975955327416516,0.3891417318293984,0.3548822615125866,0.4616090741985217,0.4326474519778327,0.5339218249664,0.34314834133950756,-7.5575575575575575
0.5471243298329429,0.48387334029929496,0.3543637994586488,0.35126432815553255,0.30887411583077107,0.4543592038405406,0.4136299987695016,0.4670133936201606,0.4586411098604133,-7.5375375375375375
0.3623064423805422,0.509077397890425,0.4592931185356681,0.45527118196230765,0.29734907161801605,0.4441120348926879,0.40974444982376657,0.4521796303468557,0.4060715130147474,-7.5175175175175175
0.5235753851591918,0.5388107293385866,0.4689190114917894,0.45174709217051756,0.35557299518638397,0.4596409643231101,0.45916188172525807,0.4938043092851676,0.43821391881328386,-7.4974974974974975
0.5498326243266343,0.5199611916657276,0.45737810826168923,0.4662920881558277,0.3812307110354216,0.42579856791992654,0.4512109650000058,0.46643805196126253,0.3765794781051084,-7.4774774774774775
0.49215053536002085,0.439474763911162,0.48185344501393645,0.49072462588651167,0.2939951450246103,0.4654106158178535,0.45168905811503457,0.3948140577754393,0.5582234720983679,-7.4574574574574575
0.4221988919527955,0.5515323201734317,0.44254181877472787,0.41225679902778056,0.32867964244293235,0.46555492337493476,0.48870192532530776,0.4286963021968213,0.4310731793326301,-7.4374374374374375
0.5323497197082019,0.41484942995300766,0.44510928157856,0.35503364468726106,0.4355659780118999,0.4840649538165378,0.4616938825589232,0.5174493999454719,0.5536288665083435,-7.4174174174174174
0.4872595814323337,0.5044973942205297,0.4807011612256429,0.5125028417875841,0.4070570805498397,0.49061271700099063,0.4237891066179005,0.48392038612049637,0.4551149960686711,-7.397397397397397
0.4733306904400365,0.49253087466940615,0.5917906319135251,0.4472461331281701,0.3969862932246242,0.5129980847133289,0.4437422179448962,0.43275480278873957,0.40550177399764786,-7.377377377377377
0.4493377660111415,0.47171358351376247,0.5443814694775528,0.41462257666449354,0.4216658154498676,0.5500300441034813,0.44312166356545646,0.4459350892804652,0.43340352088420175,-7.357357357357357
0.5457690185178747,0.5617383322912426,0.48504262563468314,0.42397955652567854,0.408812006579236,0.5193383396008553,0.48705785410407687,0.572743379584316,0.5470506112197606,-7.337337337337337
0.5653660318983524,0.5304757224492005,0.5464614184652534,0.5462962820909727,0.5033025999137206,0.5468348609798488,0.4301560514260321,0.4564539489270718,0.45970012857336506,-7.317317317317317
0.502109193399991,0.598191328888237,0.5021675664823175,0.5064793224602422,0.5464845341104057,0.563368383515543,0.39999403908373443,0.5971841037576957,0.5002947277408998,-7.297297297297297
0.566945384238573,0.4807061560295658,0.5108535976484867,0.5202135960295258,0.5757984447332296,0.5417613002282877,0.5036539211510069,0.572197720915598,0.5736184648328315,-7.277277277277277
0.4913953179640931,0.604840844573149,0.5843766574789813,0.555283657903491,0.5153033813504284,0.5579329327786944,0.44011596748364834,0.5055754271600872,0.5656127417439811,-7.257257257257257
0.5964603238371553,0.5951771421977239,0.5229041096063036,0.48667415189904695,0.5249260027695599,0.5907051246426152,0.4170979748525143,0.5474994001471747,0.4684455988609706,-7.237237237237237
0.5665035742045861,0.5844132805844988,0.47319354719464624,0.4720714066596119,0.568531084182534,0.49579855407865603,0.5411713560103957,0.5791363845172053,0.5124816669699648,-7.217217217217217
0.5627016124357889,0.515002436009524,0.5195054356229369,0.49353446393641587,0.5901536426585272,0.6214623036914877,0.494807048761162,0.5971279767773621,0.6129043846362836,-7.197197197197197
0.574838481064579,0.5812499313083399,0.577146604621634,0.4888489708828798,0.5843871198281807,0.5728763173944516,0.5630616533391728,0.5997535613084422,0.5155171383529318,-7.177177177177177
0.6313002999501678,0.5244351240724483,0.587056452776177,0.5374531290901552,0.5796712632925791,0.41991353338565807,0.5196429120398252,0.6662137624516387,0.5987919003683548,-7.157157157157157
0.6333350417204686,0.5055947254757656,0.6506953552556425,0.5154176000291608,0.4952829356618751,0.63907586305963,0.49804594785312206,0.6492318657232383,0.5692813586839631,-7.137137137137137
0.6302681049816607,0.7816949713553902,0.5607936185086517,0.5698785263245836,0.45501101448510095,0.5602965932180197,0.4999485706074074,0.5853215358718415,0.5044326393826757,-7.117117117117117
0.6186758157838379,0.6742466838217771,0.6411641116954714,0.551900225068032,0.5868494968087932,0.6729427161168875,0.5443740016849659,0.6102672684263641,0.5899243830231704,-7.097097097097097
0.6236868668566795,0.7233383156167532,0.633894217574031,0.5799487629164517,0.5463052889432296,0.5871287381195365,0.564456277684938,0.5813308809144471,0.5527831604280746,-7.077077077077077
0.6587226039270351,0.6202657874374111,0.6131529718368309,0.6244450345439185,0.5562211400082004,0.6338415663536656,0.5449601941624818,0.6087144176829207,0.5968632568505221,-7.057057057057057
0.6474324065118311,0.6845304400692602,0.6703999432824901,0.6700234501531446,0.5225377427627995,0.6856848989453619,0.580081890448406,0.6465620555125229,0.5591722006235598,-7.037037037037037
0.6779292320792525,0.6925853378856694,0.6612076765022152,0.685750484403179,0.5099551900667381,0.6205585734992023,0.5253261544615868,0.5335173789071037,0.6389027446478974,-7.017017017017017
0.6362733060036638,0.6957677978987218,0.6014637899532205,0.6216771805818899,0.6530885766138463,0.6185774776414688,0.6108331994645635,0.663821304951731,0.6117029979881119,-6.996996996996997
0.537991869939201,0.673829595216076,0.7061180242541947,0.6345041994248488,0.6141899087457299,0.670596724337563,0.5283809285907215,0.6644696201363334,0.6683024597009344,-6.976976976976977
0.7196003996531819,0.6701596541863042,0.5994141431859017,0.6063920850526707,0.545608639506598,0.7527375699049292,0.6162959612486825,0.6623322329435295,0.5760366681673261,-6.956956956956957
0.7848980755240138,0.5859813425778233,0.6713299344503145,0.6900001197022885,0.6262712244930326,0.747101084350549,0.6687434062004622,0.6173355076642162,0.6297129304075213,-6.936936936936937
0.7054655223129607,0.7278173669906591,0.6763195778544908,0.7241387701811766,0.6298784096604355,0.7699956971586084,0.6963238477829554,0.6616372203612051,0.6995676276925638,-6.916916916916917
