xplot yplot Bspline_fit Pspline_fit c0 c1 c10 c100 c1000 c10000
0.17035175879396985 -0.00848578414959883 0.05080147783845147 0.055856774356818795 0.055856774356818795 0.055856775088187975 0.055856779487707425 0.055856788185009304 0.05585679156719944 0.055856792020342085
0.17386934673366836 0.07425692602616911 0.05408651582073573 0.06511156755354813 0.06511156755354813 0.06511156855270134 0.06511157460185024 0.06511158683872606 0.06511159167879452 0.06511159232952744
0.17738693467336686 0.12729077104930225 0.058894443679968385 0.07562610468348571 0.07562610468348571 0.07562610598785979 0.07562611392123195 0.07562613022888817 0.07562613675312585 0.07562613763229525
0.18090452261306533 0.01573660531721545 0.06555094852494178 0.08763963343316161 0.08763963343316161 0.08763963508031228 0.08763964513414627 0.08763966605371865 0.08763967449422955 0.08763967563350815
0.18442211055276383 0.09505155412064348 0.07438375162615021 0.10139076579286505 0.10139076579286505 0.10139076782040997 0.10139078023224071 0.10139080631405757 0.10139081690845832 0.10139081834030468
0.18793969849246234 0.12106505769981867 0.08586648114534873 0.11707251636391827 0.11707251636391827 0.11707251880546148 0.11707253378912512 0.11707256553986306 0.11707257850972946 0.11707258026447223
0.1914572864321608 0.09819026611714769 0.10071382312771054 0.13480256670491542 0.13480256670491542 0.13480256958331366 0.13480258728765224 0.1348026250830302 0.13480264059828814 0.13480264269930872
0.19497487437185929 0.06208073158973455 0.11966304494282645 0.15469154148067477 0.15469154148067477 0.15469154480740663 0.15469156531239972 0.15469160938900056 0.15469162756459032 0.15469163002787162
0.19849246231155782 0.05930971456040729 0.14345141396028757 0.1768500653560147 0.1768500653560147 0.17685006913118087 0.17685009244794556 0.176850142903216 0.17685016379909213 0.17685016663321868
0.2020100502512563 0.20846103083693565 0.17273796434755073 0.20138434067206706 0.20138434067206706 0.2013843448837639 0.2013843709506807 0.20138442773450388 0.2013844513521334 0.20138445455781584
0.20552763819095476 0.22115566198324504 0.20686765695499293 0.2283262885518088 0.2283262885518088 0.22832629316560968 0.22832632178324927 0.2283263845563905 0.22832641077993038 0.22832641434202247
0.2090452261306533 0.49739697243327463 0.24409507737826042 0.25764619398184974 0.25764619398184974 0.257646198932077 0.2576462297092048 0.25764629772585407 0.2576463262733425 0.2576463301542168
0.21256281407035177 0.059000003510223276 0.2826418065808477 0.28931247628099316 0.28931247628099316 0.2893124814704541 0.28931251382239576 0.2893125859266124 0.28931261634849154 0.2893126204878389
0.21608040201005024 0.3440443230910666 0.32072942552625083 0.3232935547680439 0.3232935547680439 0.3232935600680304 0.3232935932166719 0.3232936678423849 0.32329369952150055 0.32329370383633005
0.21959798994974877 0.40224039569847114 0.35691641460247375 0.3595524694843206 0.3595524694843206 0.35955247473315693 0.3595525076978138 0.35955258284795144 0.35955261499061314 0.3595526193740326
0.22311557788944725 0.535752343960902 0.39200096157164555 0.3980164990344114 0.3980164990344114 0.3980165040277974 0.39801653556451483 0.39801660867226063 0.3980166402488064 0.39801664456191477
0.22663316582914575 0.48676277275234314 0.427694925435162 0.43859833342236365 0.43859833342236365 0.4385983379094355 0.43859836648622585 0.4385984343584192 0.43859846407896985 0.43859846814754955
0.23015075376884422 0.391150623550352 0.4657128603898139 0.48121061961800327 0.48121061961800327 0.48121062330132175 0.481210647098092 0.4812107059150609 0.4812107322294484 0.4812107358439555
0.23366834170854273 0.5167705039282184 0.5077688767385407 0.5257659954856875 0.5257659954856875 0.5257659980212376 0.5257660149297856 0.5257660602453326 0.5257660813430923 0.5257660842586559
0.23718592964824123 0.614383244938006 0.5549037532975774 0.5721632870302469 0.5721632870302469 0.5721632880268096 0.5721632956455149 0.5721633223654536 0.5721633361642713 0.5721633380990641
0.2407035175879397 0.5743161940441276 0.6061294520327377 0.6202597037067212 0.6202597037067212 0.6202597027239791 0.6202596983418087 0.6202597006592898 0.6202597047701897 0.6202597054005206
0.2442211055276382 0.7303675729145604 0.6600773514185062 0.6699046481679681 0.6699046481679681 0.6699046447161512 0.6699046253096574 0.6699045966930376 0.6699045884138526 0.6699045873732459
0.2477386934673367 0.5160560321961822 0.7153788299293655 0.7209475230668446 0.7209475230668446 0.7209475166067291 0.720947478840051 0.7209474120328926 0.7209473883482637 0.7209473852274588
0.25125628140703515 0.9274788858271366 0.7706757829137871 0.773237425560501 0.773237425560501 0.7732374155037881 0.7732373557309061 0.7732372427562987 0.7732372003393153 0.7732371946864867
0.2547738693467337 0.954395241497397 0.8251451201338065 0.8266079116285306 0.8266079116285306 0.8266078973570856 0.8266078117365736 0.8266076441169588 0.8266075794125927 0.8266075707444901
0.2582914572864322 0.8289509222001771 0.8787420841616238 0.8808699281243091 0.8808699281243091 0.8808699090181489 0.880869793680112 0.8808695627570848 0.8808694721035669 0.8808694599217259
0.2618090452261307 0.9799979720006027 0.9314832519785426 0.9358326402502541 0.9358326402502541 0.9358326156897533 0.9358324667489841 0.9358321637084929 0.9358320433468792 0.9358320271388978
0.26532663316582916 0.9812675733570736 0.9833852005658681 0.9913052132087851 0.9913052132087851 0.9913051825746753 0.9913049961306534 0.9913046120030007 0.9913044580771714 0.9913044373167097
0.26884422110552764 0.9522103773770917 1.03455747115217 1.0470955372924684 1.0470955372924684 1.047095499972301 1.0470952721486786 1.0470947978909921 1.0470946064810136 1.0470945806323015
0.2723618090452261 1.103359322117219 1.086400864396861 1.1029937944875212 1.1029937944875212 1.1029937499654223 1.1029934774584802 1.1029929051002274 1.102992672685736 1.1029926412661752
0.27587939698492464 1.2546444835867863 1.1412615219917464 1.158777202391902 1.158777202391902 1.1587771503142832 1.1587768307944586 1.158776154276087 1.1587758780755353 1.1587758407015332
0.2793969849246231 1.1767990556512928 1.2015072504873445 1.2142226814921213 1.2142226814921213 1.2142226216691854 1.2142222537902745 1.2142214689824304 1.2142211469608633 1.2142211033488803
0.28291457286432165 1.2376313975211293 1.2695058564341783 1.269107152274693 1.269107152274693 1.2691070846804342 1.2691066680795915 1.2691057727831212 1.2691054036521754 1.2691053536187273
0.2864321608040201 1.327724977185378 1.346338668382737 1.3232114603322305 1.3232114603322305 1.3232113851366996 1.3232109206334868 1.3232099150085301 1.3232094984037062 1.3232094418894007
0.2899497487437186 1.437860767967672 1.4257107894651897 1.3763389564750073 1.3763389564750073 1.3763388742293092 1.3763383649669705 1.376337253993241 1.3763367914903277 1.376336728697682
0.29346733668341707 1.580725456178996 1.4987031393221653 1.4283009980230363 1.4283009980230363 1.4283009097251451 1.42830036157663 1.42829915592869 1.428298651405369 1.4282985828478414
0.2969849246231156 1.4464984089545183 1.5563934628613048 1.4789089519825922 1.4789089519825922 1.4789088590774313 1.4789082806458866 1.478906996694205 1.4789064563304883 1.4789063828325375
0.3005025125628141 1.6162485031044223 1.5898705345031314 1.5279741929798618 1.5279741929798618 1.5279740973594298 1.5279734999789902 1.5279721597917284 1.5279715920707166 1.5279715147679047
0.3040201005025126 1.640487573924142 1.5958261212132459 1.5753119665567494 1.5753119665567494 1.5753118706243598 1.5753112687621518 1.575309901011717 1.5753093171048334 1.5753092374963082
0.3075376884422111 1.4841700973081484 1.5856543306316258 1.620747675598954 1.620747675598954 1.6207475824377977 1.6207469947488078 1.6207456370906632 1.6207450518685111 1.6207449719547204
0.31105527638190955 1.67661340024613 1.573131645181195 1.6641083688933462 1.6641083688933462 1.6641082822938076 1.6641077317918118 1.66410643124994 1.6641058634461046 1.6641057857511115
0.314572864321608 1.7508641835207395 1.572034547284877 1.7052210952267972 1.7052210952267972 1.7052210196864532 1.7052205337440172 1.7052193467109205 1.705218818921968 1.70521874649345
0.31809045226130656 1.8024237243491588 1.595870643541815 1.7439116270024462 1.7439116270024462 1.743911567727214 1.74391117808337 1.7439101703407935 1.7439097090359506 1.7439096454465397
0.32160804020100503 1.8777065537186013 1.647983180664485 1.7799574852655757 1.7799574852655757 1.7799574482131035 1.779957191263564 1.7799564387658575 1.779956074652929 1.7799560240508037
0.32512562814070356 1.67597139154659 1.7186758856419146 1.8130742909969837 1.8130742909969837 1.813074282932313 1.8130742001017737 1.8130737899808445 1.8130735584756368 1.8130735256494286
0.32864321608040203 1.9154522197921284 1.7973973694959864 1.842973605845938 1.842973605845938 1.842973634345155 1.842973772111709 1.842973802742926 1.8429737440000311 1.8429737343830799
0.3321608040201005 1.8695871487654672 1.8735962432485884 1.8693669914617095 1.8693669914617095 1.869367064911945 1.8693674748070848 1.8693680558092762 1.8693682147220723 1.8693682343924276
0.335678391959799 1.815452239165187 1.9372612304303902 1.8919712781544469 1.8919712781544469 1.891971405722967 1.8919721441493902 1.8919733960514726 1.8919738221303135 1.8919738777945856
0.3391959798994975 2.0292199959133663 1.9846598624866945 1.9105645444170303 1.9105645444170303 1.9105647356919313 1.91056586180554 1.9105679121710468 1.9105686581272319 1.9105687569328733
0.342713567839196 2.0629376767651193 2.0161105146786924 1.9249643836989394 1.9249643836989394 1.9249646484573328 1.9249662228007856 1.9249692037275623 1.924970324559768 1.9249704739739633
0.3462311557788945 1.9318361525024856 2.0319990763311746 1.9349890480322638 1.9349890480322638 1.9349893962364162 1.9349914807163504 1.934995528794886 1.9349970817739384 1.9349972895815863
0.349748743718593 2.0842330022531983 2.032711436768933 1.9404567894490936 1.9404567894490936 1.9404572312464254 1.9404598891334595 1.940465145446883 1.9404671901157595 1.9404674644194735
0.35326633165829147 1.9597157051774814 2.019058044037164 1.9412302275610271 1.9412302275610271 1.9412307729833587 1.9412340670979304 1.941240673599772 1.9412432703544915 1.9412436193839697
0.35678391959798994 1.9974657352831309 1.993954747755411 1.9373920023614306 1.9373920023614306 1.937392659833538 1.9373966435494152 1.9374047251007858 1.937407928153003 1.9374083593196927
0.3603015075376884 1.8690141132666866 1.9609688256026105 1.9290928299067218 1.9290928299067218 1.92909360578487 1.9290983202455656 1.9291079790573158 1.9291118342568918 1.9291123538614956
0.363819095477387 2.1206176007610344 1.923667748502453 1.916483446447938 1.916483446447938 1.9164843450197453 1.9164898191376918 1.9165011347687635 1.9165056796031181 1.9165062928355066
0.3673366834170855 1.6748373197264403 1.8856159107086823 1.8997146243928755 1.8997146243928755 1.8997156478724453 1.8997218982992137 1.8997349275941604 1.8997401911629217 1.8997409020987064
0.37085427135678395 1.9057388732700475 1.8496388730308442 1.8789458188558315 1.8789458188558315 1.8789469662149645 1.8789539901897798 1.878968752274699 1.8789747492016218 1.8789755599792228
0.3743718592964824 1.9541738352238076 1.8168690663478102 1.8543563824670826 1.8543563824670826 1.8543576467568452 1.854365405718057 1.8543818476168796 1.8543885640982443 1.8543894730330348
0.3778894472361809 1.6469852924630688 1.788202739046986 1.8261284434530416 1.8261284434530416 1.8261298114301407 1.8261382287291124 1.8261562205672615 1.8261636124257001 1.8261646137469383
0.38140703517587937 1.79319040493117 1.764536139515778 1.7944441300401224 1.7944441300401224 1.7944455821669054 1.794454543068014 1.7944738780724045 1.7944818707569006 1.794482954607731
0.38492462311557796 1.7626227930928327 1.7466655536264166 1.7594851203153603 1.7594851203153603 1.7594866306678332 1.7594959817784126 1.7595163750302643 1.759524863095994 1.7595260154628058
0.38844221105527643 1.8077114223602198 1.7324791144459932 1.7214199967160007 1.7214199967160007 1.721421530307878 1.7214310629938683 1.7214521151450244 1.721460947120673 1.7214621477779315
0.3919597989949749 1.801952479759365 1.7165718758695263 1.6804025126745965 1.6804025126745965 1.6804040224271581 1.680413454033637 1.6804346102203291 1.6804435714724266 1.6804447916554852
0.3954773869346734 1.5859439700376012 1.6933615709111272 1.6365856231332812 1.6365856231332812 1.63658704971221 1.6365960225521807 1.6366165701826794 1.6366253819929053 1.6366265842726926
0.39899497487437185 1.4347240048759757 1.6572659325849108 1.5901222830341892 1.5901222830341892 1.5901235548495707 1.5901316362039628 1.5901507049585781 1.5901590245237616 1.5901601628067819
0.40251256281407033 1.6547183451587315 1.6034521161093511 1.541173879420533 1.541173879420533 1.5411749123949465 1.5411815930178436 1.5411981511779382 1.5412055699731855 1.5412065892767917
0.4060301507537689 1.5829175291916648 1.5344496004385757 1.4899846362965405 1.4899846362965405 1.48998533158678 1.4899900110207782 1.490002829405003 1.4900088571030734 1.4900096913477254
0.4095477386934674 1.356716776329452 1.4569666427382417 1.4368457950620663 1.4368457950620663 1.436846037766014 1.4368480160073722 1.436855647502249 1.4368597028463603 1.436860273602539
0.41306532663316586 1.3787843283038301 1.3777594631950798 1.3820491367714312 1.3820491367714312 1.3820487959132155 1.3820472733161902 1.3820480526411683 1.3820494633402352 1.3820496798140587
0.41658291457286434 1.3219793049553246 1.3035842819958212 1.3258864424789556 1.3258864424789556 1.3258853710089518 1.3258794482857956 1.325871491993253 1.3258694947218888 1.325869253755112
0.4201005025125628 1.2801563351606462 1.2395167983614637 1.2686520654263471 1.2686520654263471 1.2686501012809213 1.2686387856577772 1.2686200027305765 1.2686137467908205 1.2686129333407556
0.4236180904522613 1.1836324631931072 1.18341274518174 1.2106514096584267 1.2106514096584267 1.2106483803128838 1.210630611977137 1.2105987493585595 1.2105873124116409 1.2105858016130187
0.42713567839195987 1.2438043662608322 1.1311893103696853 1.152192846336185 1.152192846336185 1.1521885700272259 1.1521632292285613 1.152115884046991 1.1520982763372727 1.1520959340558476
0.43065326633165835 0.8697789714065722 1.0787636574550463 1.0935847466579396 1.0935847466579396 1.0935790323836758 1.0935449394341663 1.0934795590032458 1.0934547233582765 1.0934514061908351
0.4341708542713568 1.0888731518476116 1.022069840612958 1.0351352735532933 1.0351352735532933 1.0351279211521989 1.0350838369007147 1.0349977196534477 1.0349645318461238 1.034960087169039
0.4376884422110553 0.9650681513851633 0.9593493113043936 0.9771241387800544 0.9771241387800544 0.9771149497164108 0.9770596403566478 0.9769500634513576 0.9769073816740406 0.9769016542764728
0.44120603015075377 0.8487696785114992 0.8934741252060888 0.919773956812926 0.919773956812926 0.9197627558216113 0.9196951229521921 0.9195595983587642 0.919506362510498 0.9194992079062425
0.44472361809045224 0.932726475895501 0.8278698106630134 0.8633005175775548 0.8633005175775548 0.8632871552511343 0.8632062514210364 0.8630425565296078 0.8629778000834168 0.8629690861020007
0.4482412060301507 0.5275043980040013 0.7659618960201382 0.8079196109995878 0.8079196109995878 0.8079039637883155 0.807808992496868 0.8076151701178287 0.8075380201207185 0.8075276269074012
0.4517587939698493 0.8262602721917613 0.711056077779749 0.7538449963875503 0.7538449963875503 0.7538269677993014 0.7537172907967209 0.7534916641845198 0.7534013472728764 0.7533891680998573
0.4552763819095478 0.6988394827920813 0.6637019200624248 0.701243728856211 0.701243728856211 0.7012232770549433 0.7010985822545929 0.7008401006553193 0.7007360814091024 0.7007220413332924
0.45879396984924625 0.49902789007699155 0.6216928546070275 0.6502361593265713 0.6502361593265713 0.6502133247307875 0.6500737941214387 0.6497823783204006 0.6496644976173361 0.6496485721381302
0.4623115577889447 0.6098300904589449 0.5827024813097375 0.6009406081025148 0.6009406081025148 0.6009155145851952 0.600761831531561 0.6004383888770923 0.6003068699080734 0.6002890857785572
0.4658291457286432 0.4924250139010474 0.5444044000667356 0.553475395487925 0.553475395487925 0.5534482503765277 0.553281599619262 0.5529280240227236 0.5527834722918097 0.5527639075187605
0.4693467336683417 0.7398523007278375 0.504691683220764 0.5079552467996102 0.5079552467996102 0.5079263477776557 0.5077484579412943 0.5073677210305096 0.5072111618841904 0.5071899508137367
0.47286432160804026 0.6255458363344916 0.46329360947961185 0.46446481005651286 0.46446481005651286 0.4644346029053808 0.4642481021391147 0.46384501588949884 0.46367820850359115 0.46365558437016663
0.47638190954773874 0.4489785553078454 0.4208544261783902 0.42307374597306624 0.42307374597306624 0.4230428533443248 0.4228514465352792 0.42243304328352904 0.42225863712062495 0.4222349532488081
0.4798994974874372 0.2980788742691658 0.37802507841974026 0.3838516055534007 0.3838516055534007 0.38382082717942567 0.38362929724989914 0.3832048324757755 0.38302636843054394 0.38300209839026156
0.4834170854271357 0.27893083217739995 0.3354565120076562 0.34686793969281604 0.34686793969281604 0.34683825238697186 0.3466524602955767 0.3462334126245318 0.3460553230248501 0.3460310606315308
0.48693467336683416 0.27417108832748677 0.293855432288017 0.31218364681460853 0.31218364681460853 0.3121562188516446 0.31198319423445225 0.31158347432166944 0.3114111728405973 0.31138764443013445
0.49045226130653263 0.22214272493908285 0.25413621686599863 0.27982739985476496 0.27982739985476496 0.27980364452953094 0.27965192328626476 0.2792886517897014 0.2791288683159321 0.27910697846186744
0.4939698492462312 0.16145848158570042 0.2172615811879423 0.24982037093769222 0.24982037093769222 0.24980195903147653 0.24968166190214902 0.2493753505637149 0.2492362091460955 0.2492170513007604
0.4974874371859297 0.1680612804178051 0.1841942407001928 0.22218373218780024 0.22218373218780024 0.22217259196832972 0.2220954245332427 0.22186997617879964 0.22176099502633106 0.22174585152084703
0.5010050251256282 0.17689896827499102 0.15589336055502778 0.19693807855532577 0.19693807855532577 0.19693639558563653 0.19691564729152794 0.1967983551683522 0.19673044676161874 0.19672078882991878
0.5045226130653266 0.13198858940161778 0.13300878653444123 0.1740537186909245 0.1740537186909245 0.17406391917721015 0.1741143784903031 0.17413586854347782 0.17412134934294896 0.17411883921466667
0.5080402010050251 0.09469387984862881 0.11564539428167586 0.15341236501012107 0.15341236501012107 0.15343708646336524 0.1535748913829178 0.1537690205557776 0.15382162810624778 0.15382812269404553
0.5115577889447236 0.054166377564670576 0.10385258609523149 0.13488671158202975 0.13488671158202975 0.13492879983160874 0.1351714226734595 0.135575268555437 0.1357101632271127 0.1357277145020203
0.5150753768844222 0.3861378014405197 0.09767976427360803 0.11834945247576464 0.11834945247576464 0.11841196166944737 0.11877820906601533 0.11943206989264113 0.11966583488114108 0.11969668987255581
0.5185929648241207 -0.030741294482207457 0.09710251040425072 0.10367181459690347 0.10367181459690347 0.10375799606705494 0.10426794303543932 0.10521521483607951 0.10556581057590161 0.10561240531002858
0.5221105527638191 0.0012681705022513645 0.10072545954646522 0.09069777771766913 0.09069777771766913 0.09081087321218134 0.0914846387131035 0.09276953378480586 0.09325545134817805 0.09332029827699068
0.5256281407035176 0.1347431484184562 0.10594254948105984 0.07924725938063538 0.07924725938063538 0.07939031846299066 0.08024698408403474 0.0819125161518188 0.08255202960633194 0.0826376181949045
0.5291457286432161 0.04841018707424894 0.11010610245032672 0.06913935003256717 0.06913935003256717 0.06931522380529413 0.07037279659259096 0.07246071155296173 0.07327185226270966 0.07338064557208597
0.5326633165829145 0.11349856966497424 0.11056844069655797 0.060193140120229444 0.060193140120229444 0.060404481224903044 0.06167989368313009 0.064230669604078 0.0652312262296576 0.06536566091685096
0.5361809045226131 0.1423806970093593 0.10498784174415232 0.052241998866540504 0.052241998866540504 0.05249115514427971 0.05399962071282259 0.057051158912643646 0.05825815823002369 0.0584205746507672
0.5396984924623116 0.1809880087575777 0.09321589576473209 0.04522165627116082 0.04522165627116082 0.04550990844280918 0.04726030107451369 0.05083854281141746 0.05226452783947019 0.052456668973285756
0.5432160804020101 0.12302667764129956 0.07606129179633525 0.039112509647144134 0.039112509647144134 0.03943973865871833 0.04143257660029471 0.04554740846430064 0.047198814346176926 0.04742160714161625
0.5467336683417086 -0.05767661101776373 0.054336704453644406 0.03389514231236308 0.03389514231236308 0.03425982794980394 0.03648726534583143 0.04113250220789245 0.04300964944782368 0.04326320391194026
0.550251256281407 0.14717906726477228 0.028855077384418254 0.02955013726367304 0.02955013726367304 0.02994935802618605 0.03239518414154344 0.037548567503958796 0.03964566129289089 0.03992927039996649
0.5537688442211055 -0.14503141498718594 0.0013362647360046914 0.026056995348926214 0.026056995348926214 0.026486001479769608 0.029123019513019634 0.03474065675097042 0.03704351367894293 0.03735534568736877
0.5572864321608041 0.015782878326390134 -0.023568763979958374 0.02339171993350949 0.02339171993350949 0.023842553464620986 0.026624108928853737 0.03262250103781609 0.035101201876925704 0.035437305903934166
0.5608040201005026 -0.026315808427502727 -0.04061797358360232 0.02152960910800726 0.02152960910800726 0.02199082558905816 0.02484909799180963 0.031101515444467667 0.033708923566873786 0.034063029060560954
0.564321608040201 -0.0858426065484889 -0.04456932889506102 0.020445960963003613 0.020445960963003613 0.02090262946139885 0.02374863230465095 0.03008511505089679 0.03275687642882154 0.03312039316814723
0.5678391959798995 0.07654996865286103 -0.030282239377587103 0.02011540948863248 0.02011540948863248 0.020549153912641192 0.023272980911143614 0.029480845931671686 0.032135602200421456 0.032497649592194054
0.571356783919598 -0.003430742358843242 0.0012972069183991436 0.020472742648009634 0.020472742648009634 0.020864221134602717 0.02334981931518431 0.029204113837149003 0.031756286076408395 0.032105450974376004
0.5748743718592965 0.11471665350899538 0.03978857013236682 0.02139098706237278 0.02139098706237278 0.021723735028370987 0.023871803033872423 0.02918250701515749 0.03156211060999482 0.03188917193443666
0.578391959798995 -0.13739167884334288 0.07399985325883003 0.022737856549357234 0.022737856549357234 0.022998617276476195 0.024728575112324798 0.02934466167029769 0.031499010815337514 0.031797173928942685
0.5819095477386935 0.09386340075212761 0.09273905929229966 0.024381064926598202 0.024381064926598202 0.02455978956144842 0.025809778595658223 0.02961921400717015 0.03151292170659328 0.03177781841446083
0.585427135678392 0.05762672705585503 0.08571428083810481 0.026189908197508754 0.026189908197508754 0.026279839627923393 0.027007168143645895 0.029937022347028414 0.03155165364757243 0.03178127950184854
0.5889447236180905 0.01927935390442363 0.05635892576183375 0.02805780885061985 0.02805780885061985 0.028056760721686023 0.028244698073204726 0.030262829694652132 0.03159161389389307 0.031785372162717235
0.592462311557789 -0.1362847576787421 0.018805342290534682 0.02989699607001103 0.02989699607001103 0.029808349782388614 0.029471422467989738 0.03058779230663615 0.03163150109733963 0.03178945753465984
0.5959798994974874 -0.020464568702235755 -0.012531104372236326 0.03162019652960032 0.03162019652960032 0.03145292761292348 0.03063705937087562 0.0309037651441588 0.031670603579638856 0.03179346671178323
0.599497487437186 -0.15070841612157554 -0.0232350490229231 0.03314013690330578 0.03314013690330578 0.03290881501618296 0.031691326824737055 0.03120260316839838 0.031708209662517466 0.03179733078819428
0.6030150753768844 -0.20494760023359157 -0.002192512388436346 0.03437481862550524 0.03437481862550524 0.034098887685133285 0.0325849466283208 0.031474654612690244 0.03174288397367542 0.03180042972055869
0.606532663316583 0.3307477396580711 0.041336654038982 0.03527479524026711 0.03527479524026711 0.03497413088898513 0.03327483505527008 0.031700969246413135 0.031768725010545756 0.03179874223309266
0.6100502512562814 0.09939853939324485 0.0903282281528381 0.03580302574681532 0.03580302574681532 0.03549624232360456 0.0337202690643347 0.03185905323827809 0.03177812924942454 0.031786950856400695
0.6135678391959799 0.18118269951228264 0.1277427036525202 0.035922493564561245 0.035922493564561245 0.03562694077231185 0.03388053026128249 0.03192640578140432 0.03176348981617252 0.031759735569525105
0.6170854271356784 -0.04130542853103936 0.1365504309067363 0.0355962341970025 0.0355962341970025 0.03532799643599315 0.03371494570556083 0.03188054674871517 0.031717206380425585 0.03171178085126801
0.6206030150753769 0.07094068469977775 0.10786912543827888 0.03483033501998492 0.03483033501998492 0.03460368045282092 0.03322041374088701 0.03171608960835306 0.031637087591651875 0.031641490609888426
0.6241206030150753 0.07083218791913931 0.05571764597721565 0.03375189640869124 0.03375189640869124 0.03357772835624522 0.03249944051733956 0.03147569561625896 0.03153614601118568 0.03155772356756771
0.6276381909547739 0.06104975304710603 -0.0018909897774271045 0.032509124460070385 0.032509124460070385 0.03239471131143764 0.03167295110684523 0.031210405981323602 0.03143004589509952 0.03147116185715358
0.6311557788944724 0.001103843333473363 -0.04694376412661744 0.031250225271071436 0.031250225271071436 0.031199200483569847 0.030861870581330837 0.03097126191243777 0.03133445149946594 0.03139248761149377
0.6346733668341709 -0.02222003604975934 -0.06173911277802829 0.030122201125925428 0.030122201125925428 0.03013456429352723 0.03018592845261467 0.030808661103931635 0.03126481573335839 0.03133223581764611
0.6381909547738693 -0.20646687066610442 -0.04216566784375356 0.02921952622306122 0.02921952622306122 0.029291689697159735 0.029712686247392192 0.030744921643107763 0.031227369429077993 0.031294520790613865
