x y ytrue
0.01457286432160805 3.972382050774926 4.0
0.01557788944723619 3.9483116106267415 4.0
0.01658291457286433 3.930141005006361 4.0
0.01758793969849247 3.907110807547618 4.0
0.01859296482412061 4.255043823587966 4.0
0.019597989949748748 3.8526826752200116 4.0
0.020603015075376888 3.8978585269477932 4.0
0.021608040201005027 4.043239570097961 4.0
0.022613065326633167 3.9676419929923474 4.0
0.02361809045226132 4.042382470786588 4.0
0.02462311557788946 4.079917999503501 4.0
0.0256281407035176 4.126261366332482 4.0
0.02663316582914574 4.075196484921488 4.0
0.027638190954773878 3.900623901688141 4.0
0.028643216080402017 4.110914328136165 4.0
0.029648241206030157 3.8235082271724243 4.0
0.030653266331658297 3.988557870296988 4.0
0.031658291457286436 3.9501825806078243 4.0
0.032663316582914576 3.8939200963669567 4.0
0.033668341708542715 4.059166652072768 4.0
0.034673366834170855 3.981674342622042 4.0
0.035678391959798994 4.101985472936923 4.0
0.036683417085427134 3.851753452217733 4.0
0.03768844221105527 4.084631189184208 4.0
0.03869346733668341 4.049794014836682 4.0
0.03969849246231158 4.012650417530651 4.0
0.04070351758793972 3.8581189448851467 4.0
0.04170854271356786 3.9748225881630175 4.0
0.042713567839196 3.845332538873558 4.0
0.04371859296482414 3.791734806425505 4.0
0.04472361809045228 4.32797454011114 4.0
0.04572864321608042 4.097086132004027 4.0
0.046733668341708556 4.179259285239828 4.0
0.047738693467336696 3.9570986681490155 4.0
0.048743718592964835 4.069619797961143 4.0
0.049748743718592975 4.0697416272276925 4.0
0.050753768844221114 4.06015158136672 4.0
0.051758793969849254 4.000365949071447 4.0
0.05276381909547739 3.9771752441805965 4.0
0.05376884422110553 3.7930387737334548 4.0
0.05477386934673367 4.061014408640665 4.0
0.05577889447236181 4.042349690044287 4.0
0.05678391959798995 4.111788673345084 4.0
0.05778894472361809 3.9725757911136474 4.0
0.05879396984924623 4.174181218847224 4.0
0.05979899497487437 3.9552499123807356 4.0
0.06080402010050254 3.8744572781654143 4.0
0.06180904522613068 4.093816367127414 4.0
0.06281407035175882 3.953165374044177 4.0
0.06381909547738696 3.8745279692887147 4.0
0.0648241206030151 4.0124823646385845 4.0
0.06582914572864323 4.075650214305255 4.0
0.06683417085427137 4.024143962884169 4.0
0.06783919597989951 4.049742564892473 4.0
0.06884422110552765 4.41086926238052 4.0
0.06984924623115579 4.082112087731192 4.0
0.07085427135678393 4.153176031631696 4.0
0.07185929648241207 3.8014154226207353 4.0
0.07286432160804021 4.036505351644084 4.0
0.07386934673366835 4.07740820334047 4.0
0.07487437185929649 3.9635520908387343 4.0
0.07587939698492463 3.9124020522334604 4.0
0.07688442211055277 4.039652015868671 4.0
0.07788944723618091 3.9685382564344067 4.0
0.07889447236180905 3.9406244417117393 4.0
0.07989949748743719 4.114950056771798 4.0
0.08090452261306533 4.133556616834072 4.0
0.08190954773869347 4.03026293361781 4.0
0.08291457286432163 3.954577214528389 4.0
0.08391959798994977 4.051437071746545 4.0
0.08492462311557791 4.0829458430613395 4.0
0.08592964824120605 4.063062196727712 4.0
0.08693467336683419 3.854663565034321 4.0
0.08793969849246233 3.966198222264377 4.0
0.08894472361809047 4.035913333179381 4.0
0.08994974874371861 4.062222041446793 4.0
0.09095477386934675 4.096078194484323 4.0
0.09195979899497489 4.075837034716677 4.0
0.09296482412060303 3.886568151696938 4.0
0.09396984924623117 3.9292579112436212 4.0
0.09497487437185931 3.877857083490423 4.0
0.09597989949748745 4.180447664157972 4.0
0.09698492462311559 4.018040980691155 4.0
0.09798994974874373 4.055316427415781 4.0
0.09899497487437187 4.103302906592762 4.0
0.1 3.9670997565299295 4.0
