x y ytrue
0.30824120603015076 1.7495756141442538 1.6799558161831107
0.3096482412060302 1.7692189333256063 1.6994773060979134
0.31105527638190955 1.7786966298281188 1.7185450484613989
0.3124623115577889 1.737504719970603 1.7371387708991561
0.3138693467336684 1.732413787875945 1.7552385436953484
0.31527638190954776 1.5658635889587087 1.7728248152252537
0.31668341708542713 1.850892855652472 1.7898784470118063
0.31809045226130656 1.8487304383628065 1.8063807483185192
0.319497487437186 1.9341021835366825 1.8223135101915984
0.32090452261306535 1.810234829978373 1.8376590388647256
0.3223115577889447 2.0265814072881634 1.8524001884409398
0.32371859296482414 1.8217703051480265 1.866520392767291
0.32512562814070356 1.7544609745848756 1.8800036964194615
0.3265326633165829 1.9866511518427588 1.8928347847153444
0.3279396984924623 1.8581643867228121 1.9049990126786354
0.3293467336683417 1.7910104021645372 1.9164824328758228
0.33075376884422114 1.9397541866911476 1.927271822052563
0.3321608040201005 2.0130049208035263 1.9373547064982712
0.3335678391959799 1.9708633489550171 1.9467193860708478
0.3349748743718593 2.00509752170926 1.955354956816786
0.3363819095477387 2.374120594505979 1.9632513321254588
0.3377889447236181 2.0525113500913386 1.9703992623601474
0.3391959798994975 2.1299663845440273 1.9767903529123316
0.34060301507537694 1.7838325032506526 1.982417080629917
0.3420100502512563 2.023778160218482 1.987272808574398
0.34341708542713567 2.0687600024069086 1.9913517990664389
0.3448241206030151 1.9582013158227078 1.9946492249839738
0.3462311557788945 1.9095632315151498 1.9971611792816892
0.3476381909547739 2.0385366985742785 1.9988846827056077
0.34904522613065325 1.9683559461158575 1.9998176896814506
0.35045226130653273 1.9405835340722264 1.999959092360487
0.3518592964824121 2.1142587795834693 1.999308722811671
0.35326633165829147 2.131423970188062 1.9978673533539901
0.35467336683417083 2.02589962864592 1.9956366950281104
0.3560804020100503 1.9471966087399346 1.9926193942115455
0.3574874371859297 2.0402560991332748 1.98881902738673
0.35889447236180905 2.0671859371378063 1.9842400940764668
0.3603015075376884 2.0419502046940043 1.9788880079662923
0.3617085427135679 1.8274326512725918 1.9727690862382707
0.36311557788944726 1.9320887594100167 1.9658905371456394
0.36452261306532663 1.994173779041889 1.9582604458625086
0.365929648241206 2.012109800094301 1.9498877586475079
0.3673366834170855 2.036860459849112 1.9407822653647893
0.36874371859296484 2.0067916151268737 1.9309545804101966
0.3701507537688442 1.8069842737915407 1.9204161220946026
0.3715577889447237 1.8384370017840963 1.909179090540475
0.37296482412060306 1.7751135276419723 1.8972564441515491
0.3743718592964824 2.065109538877081 1.8846618747191084
0.3757788944723618 1.8894507619229606 1.871409781231806
0.37718592964824127 1.9128316698748897 1.8575152424591086
0.37859296482412064 1.9462968949741644 1.8429939883814022
0.38 1.7949621270723854 1.8278623705424561
